NIM;ANGKATAN;SEMESTER;KODE_MK;NAMA_MK;SKS;NILAI;GRADE
11110310008;2011;1121;UM160;Pendidikan Kewarganegaraan;3;58;C
11110310008;2011;1121;UM222;Bahasa Inggris 2;2;70;B
11110310008;2011;1122;EM180;Matematika Bisnis;3;91;A
11110310008;2011;1211;EM372;Pengantar Ekonomi;2;72;B
11110310008;2011;1211;SI210;Pemrograman Visual;3;56;C
11110310008;2011;1211;SI301;Sistem Informasi Manajemen;3;92;A
11110310008;2011;1211;SI302;Analisis Proses Bisnis;2;71;B
11110310008;2011;1211;SI325;Konsep Sistem Operasi;3;59;C
11110310008;2011;1211;SI750;Etika Bisnis & Hukum;2;93;A
11110310008;2011;1211;SK304;Probabilitas dan Statistika;3;70;B
11110310008;2011;1211;TI330;Pengantar Teknologi Internet;3;74;B
11110310008;2011;1221;EM604;Technopreneurship;2;74;B
11110310008;2011;1221;SI415;Inovasi Teknologi Informasi;3;90;A
11110310008;2011;1221;SI420;Analisis dan Perancangan SI;3;71;B
11110310008;2011;1221;SI426;Interaksi Manusia Komputer;2;91;A
11110310008;2011;1221;SI431;Pemrograman Visual Lanjutan;3;70;B
11110310008;2011;1221;SK430;Jaringan Komputer;4;72;B
11110310008;2011;1221;TI403;Sistem Basis Data;4;71;B
11110310008;2011;1311;EA100;Pengantar Akuntansi 1;3;58;
11110310008;2011;1311;SI511;Manajemen Proyek SI;3;89;A
11110310008;2011;1311;SI520;Sistem dan Aplikasi Perusahaan 1;3;98;A
11110310008;2011;1311;SI521;Analisis & Perancangan SI Lanjutan;3;73;B
11110310008;2011;1311;SI522;Decision Support & BI Systems;3;100;A
11110310008;2011;1311;SI527;Enterprise Resource Planning;3;89;A
11110310008;2011;1311;TI532;Pemrograman Web;3;74;B
11110310008;2011;1321;EA410;Sistem Informasi Akuntansi Berbasis ICT 1;3;73;B
11110310008;2011;1321;SI612;E-Business;2;86;A
11110310008;2011;1321;SI624;Sistem dan Aplikasi Perusahaan 2;3;71;B
11110310008;2011;1321;SI628;ERP Terapan;3;71;B
11110310008;2011;1321;SI661;Proyek Sistem Informasi;4;95;A
11110310008;2011;1321;SI664;Metode Riset SI;3;94;A
11110310008;2011;1321;TI751;Seminar ICT;3;96;A
11110310008;2011;1411;SI723;Keamanan & Audit Sistem Informasi;3;78;B+
11110310008;2011;1411;SI725;Knowledge Management;3;65;B-
11110310008;2011;1411;SI729;Sistem dan Aplikasi Perusahaan 3;3;76;B+
11110310008;2011;1411;SI860;Magang Kerja;4;74;B
11110310008;2011;1421;IS761;Skripsi 1;3;74;B
11110310008;2011;1421;IS862;Skripsi 2;3;74;B
11110310009;2011;1111;EM100;Dasar-dasar Bisnis;3;57;C
11110310009;2011;1111;EM100;EM100 Dasar-dasar Bisnis;3;58;C
11110310009;2011;1111;EM180;EM180 Matematika Bisnis;3;100;A
11110310009;2011;1111;EM180;Matematika Bisnis;3;87;A
11110310009;2011;1111;TI100;Algoritma dan Pemrograman;4;72;
11110310009;2011;1111;TI100;TI100 Algoritma dan Pemrograman;4;73;B
11110310009;2011;1111;TI101;Matematika Diskrit;3;87;A
11110310009;2011;1111;TI101;TI101 Matematika Diskrit;3;90;A
11110310009;2011;1111;TI110;Pengantar Teknologi Multimedia;3;90;A
11110310009;2011;1111;TI110;TI110 Pengantar Teknologi Multimedia;3;97;A
11110310009;2011;1111;UM121;Bahasa Inggris 1;2;89;A
11110310009;2011;1111;UM121;UM121 Bahasa Inggris 1;2;88;A
11110310009;2011;1111;UM151;Agama;3;98;A
11110310009;2011;1111;UM151;UM151 Agama;3;88;A
11110310009;2011;1121;EM201;Dasar-dasar Manajemen;3;70;B
11110310009;2011;1121;EM201;EM201 Dasar-dasar Manajemen;3;72;B
11110310009;2011;1121;IK402;IK402 Komunikasi Interpersonal;2;70;B
11110310009;2011;1121;IK402;Komunikasi Interpersonal;2;71;B
11110310009;2011;1121;SI200;Pengantar Sistem Informasi;2;98;A
11110310009;2011;1121;SI200;SI200 Pengantar Sistem Informasi;2;91;A
11110310009;2011;1121;SI214;Manajemen Operasional;3;90;A
11110310009;2011;1121;SI214;SI214 Manajemen Operasional;3;88;A
11110310009;2011;1121;TI220;Metode Perancangan Program;3;97;A
11110310009;2011;1121;TI220;TI220 Metode Perancangan Program;3;97;A
11110310009;2011;1121;UM141;Bahasa Indonesia;3;88;A
11110310009;2011;1121;UM141;UM141 Bahasa Indonesia;3;90;A
11110310009;2011;1121;UM160;Pendidikan Kewarganegaraan;3;71;B
11110310009;2011;1121;UM160;UM160 Pendidikan Kewarganegaraan;3;72;B
11110310009;2011;1121;UM222;Bahasa Inggris 2;2;86;A
11110310009;2011;1121;UM222;UM222 Bahasa Inggris 2;2;92;A
11110310009;2011;1211;EM372;EM372 Pengantar Ekonomi;2;72;B
11110310009;2011;1211;EM372;Pengantar Ekonomi;2;70;B
11110310009;2011;1211;SI210;Pemrograman Visual;3;74;B
11110310009;2011;1211;SI210;SI210 Pemrograman Visual;3;70;B
11110310009;2011;1211;SI301;SI301 Sistem Informasi Manajemen;3;89;
11110310009;2011;1211;SI301;Sistem Informasi Manajemen;3;90;A
11110310009;2011;1211;SI302;Analisis Proses Bisnis;2;95;A
11110310009;2011;1211;SI302;SI302 Analisis Proses Bisnis;2;85;A
11110310009;2011;1211;SI325;Konsep Sistem Operasi;3;70;B
11110310009;2011;1211;SI325;SI325 Konsep Sistem Operasi;3;70;B
11110310009;2011;1211;SI750;Etika Bisnis & Hukum;2;86;A
11110310009;2011;1211;SI750;SI750 Etika Bisnis & Hukum;2;87;A
11110310009;2011;1211;SK304;Probabilitas dan Statistika;3;72;B
11110310009;2011;1211;SK304;SK304 Probabilitas dan Statistika;3;72;B
11110310009;2011;1211;TI330;Pengantar Teknologi Internet;3;90;A
11110310009;2011;1211;TI330;TI330 Pengantar Teknologi Internet;3;85;A
11110310009;2011;1221;EM604;EM604 Technopreneurship;2;88;A
11110310009;2011;1221;EM604;Technopreneurship;2;87;A
11110310009;2011;1221;SI415;Inovasi Teknologi Informasi;3;98;A
11110310009;2011;1221;SI415;SI415 Inovasi Teknologi Informasi;3;86;A
11110310009;2011;1221;SI420;Analisis dan Perancangan SI;3;90;A
11110310009;2011;1221;SI420;SI420 Analisis dan Perancangan SI;3;99;A
11110310009;2011;1221;SI426;Interaksi Manusia Komputer;2;87;A
11110310009;2011;1221;SI426;SI426 Interaksi Manusia Komputer;2;93;A
11110310009;2011;1221;SI431;Pemrograman Visual Lanjutan;3;93;A
11110310009;2011;1221;SI431;SI431 Pemrograman Visual Lanjutan;3;98;A
11110310009;2011;1221;SK430;Jaringan Komputer;4;88;A
11110310009;2011;1221;SK430;SK430 Jaringan Komputer;4;96;A
11110310009;2011;1221;TI403;Sistem Basis Data;4;71;B
11110310009;2011;1221;TI403;TI403 Sistem Basis Data;4;74;B
11110310009;2011;1221;TI751;Seminar ICT;3;98;A
11110310009;2011;1221;TI751;TI751 Seminar ICT;3;99;A
11110310009;2011;1311;EA100;EA100 Pengantar Akuntansi 1;3;92;A
11110310009;2011;1311;EA100;Pengantar Akuntansi 1;3;99;A
11110310009;2011;1311;SI511;Manajemen Proyek SI;3;94;A
11110310009;2011;1311;SI511;SI511 Managemen Proyek SI;3;92;
11110310009;2011;1311;SI520;SI520 Sistem dan Aplikasi Perusahaan 1;3;95;A
11110310009;2011;1311;SI520;Sistem dan Aplikasi Perusahaan 1;3;99;A
11110310009;2011;1311;SI521;Analisis & Perancangan SI Lanjutan;3;94;A
11110310009;2011;1311;SI521;SI521 Analisis & Perancangan SI Lanjutan;3;96;A
11110310009;2011;1311;SI522;Decision Support & BI Systems;3;96;A
11110310009;2011;1311;SI522;SI522 Decision Support & BI Systems;3;90;A
11110310009;2011;1311;SI527;Enterprise Resource Planning;3;71;B
11110310009;2011;1311;SI527;SI527 Enterprise Resource Planning;3;70;B
11110310009;2011;1311;TI532;Pemrograman Web;3;74;B
11110310009;2011;1311;TI532;TI532 Pemograman Web;3;71;B
11110310009;2011;1321;EA410;EA410 Sistem Informasi Akuntansi Berbasis ICT 1;3;74;B
11110310009;2011;1321;EA410;Sistem Informasi Akuntansi Berbasis ICT 1;3;72;B
11110310009;2011;1321;SI612;E-Business;2;99;A
11110310009;2011;1321;SI612;SI612 E-Business;2;95;A
11110310009;2011;1321;SI624;SI624 Sistem dan Aplikasi Perusahaan 2;3;86;A
11110310009;2011;1321;SI624;Sistem dan Aplikasi Perusahaan 2;3;95;A
11110310009;2011;1321;SI628;ERP Terapan;3;90;A
11110310009;2011;1321;SI628;SI628 ERP Terapan;3;100;A
11110310009;2011;1321;SI661;Proyek Sistem Informasi;4;97;A
11110310009;2011;1321;SI661;SI661 Proyek Sistem Informasi;4;88;A
11110310009;2011;1321;SI664;Metode Riset SI;3;96;A
11110310009;2011;1321;SI664;SI664 Metode Riset SI;3;98;A
11110310009;2011;1411;SI723;Keamanan & Audit Sistem Informasi;3;80;A-
11110310009;2011;1411;SI723;SI723 Keamanan & Audit Sistem Informasi;3;84;A-
11110310009;2011;1411;SI725;Knowledge Management;3;78;B+
11110310009;2011;1411;SI725;SI725 Knowledge Management;3;77;B+
11110310009;2011;1411;SI729;SI729 Sistem dan Aplikasi Perusahaan 3;3;78;B+
11110310009;2011;1411;SI729;Sistem dan Aplikasi Perusahaan 3;3;75;B+
11110310009;2011;1411;SI860;Magang Kerja;4;98;A
11110310009;2011;1411;SI860;SI860 Magang Kerja;4;100;A
11110310009;2011;1411;SI863;SI863 Tugas Akhir;6;81;A-
11110310009;2011;1411;SI863;;6;81;A-
11110310010;2011;1111;EM100;Dasar-dasar Bisnis;3;72;B
11110310010;2011;1111;TI100;Algoritma dan Pemrograman;4;59;
11110310010;2011;1111;TI110;Pengantar Teknologi Multimedia;3;92;A
11110310010;2011;1111;UM121;Bahasa Inggris 1;2;90;A
11110310010;2011;1111;UM151;Agama;3;100;A
11110310010;2011;1121;IK402;Komunikasi Interpersonal;2;73;B
11110310010;2011;1121;SI200;Pengantar Sistem Informasi;2;85;A
11110310010;2011;1121;SI214;Manajemen Operasional;3;59;C
11110310010;2011;1121;TI220;Metode Perancangan Program;3;71;B
11110310010;2011;1121;UM141;Bahasa Indonesia;3;88;A
11110310010;2011;1121;UM160;Pendidikan Kewarganegaraan;3;72;B
11110310010;2011;1121;UM222;Bahasa Inggris 2;2;72;B
11110310010;2011;1122;EM180;Matematika Bisnis;3;58;C
11110310010;2011;1122;TI101;Matematika Diskrit;3;73;B
11110310010;2011;1211;EM372;Pengantar Ekonomi;2;74;B
11110310010;2011;1211;SI210;Pemrograman Visual;3;59;C
11110310010;2011;1211;SI301;Sistem Informasi Manajemen;3;71;B
11110310010;2011;1211;SI302;Analisis Proses Bisnis;2;85;A
11110310010;2011;1211;SI325;Konsep Sistem Operasi;3;59;C
11110310010;2011;1211;SI750;Etika Bisnis & Hukum;2;85;A
11110310010;2011;1211;SK304;Probabilitas dan Statistika;3;73;
11110310010;2011;1211;TI330;Pengantar Teknologi Internet;3;70;B
11110310010;2011;1221;EM604;Technopreneurship;2;91;A
11110310010;2011;1221;SI415;Inovasi Teknologi Informasi;3;89;A
11110310010;2011;1221;SI420;Analisis dan Perancangan SI;3;91;A
11110310010;2011;1221;SI426;Interaksi Manusia Komputer;2;97;A
11110310010;2011;1221;SI431;Pemrograman Visual Lanjutan;3;56;C
11110310010;2011;1221;SK430;Jaringan Komputer;4;72;B
11110310010;2011;1221;TI403;Sistem Basis Data;4;71;B
11110310010;2011;1311;EA100;Pengantar Akuntansi 1;3;57;C
11110310010;2011;1311;SI511;Manajemen Proyek SI;3;71;B
11110310010;2011;1311;SI520;Sistem dan Aplikasi Perusahaan 1;3;88;A
11110310010;2011;1311;SI521;Analisis & Perancangan SI Lanjutan;3;86;A
11110310010;2011;1311;SI522;Decision Support & BI Systems;3;98;A
11110310010;2011;1311;SI527;Enterprise Resource Planning;3;71;B
11110310010;2011;1311;TI532;Pemrograman Web;3;74;
11110310010;2011;1321;EA410;Sistem Informasi Akuntansi Berbasis ICT 1;3;70;B
11110310010;2011;1321;EM201;Dasar-dasar Manajemen;3;87;A
11110310010;2011;1321;SI612;E-Business;2;86;A
11110310010;2011;1321;SI624;Sistem dan Aplikasi Perusahaan 2;3;93;A
11110310010;2011;1321;SI628;ERP Terapan;3;72;B
11110310010;2011;1321;SI661;Proyek Sistem Informasi;4;85;A
11110310010;2011;1321;SI664;Metode Riset SI;3;88;A
11110310010;2011;1321;TI751;Seminar ICT;3;92;A
11110310010;2011;1411;SI723;Keamanan & Audit Sistem Informasi;3;76;B+
11110310010;2011;1411;SI725;Knowledge Management;3;78;B+
11110310010;2011;1411;SI729;Sistem dan Aplikasi Perusahaan 3;3;75;B+
11110310010;2011;1411;SI860;Magang Kerja;4;80;A-
11110310010;2011;1421;IS761;Skripsi 1;3;78;B+
11110310010;2011;1421;IS862;Skripsi 2;3;76;
11110310012;2011;1111;EM100;Dasar-dasar Bisnis;3;57;C
11110310012;2011;1111;TI100;Algoritma dan Pemrograman;4;57;C
11110310012;2011;1111;TI110;Pengantar Teknologi Multimedia;3;72;B
11110310012;2011;1111;UM121;Bahasa Inggris 1;2;73;B
11110310012;2011;1111;UM151;Agama;3;93;A
11110310012;2011;1121;EM201;Dasar-dasar Manajemen;3;58;C
11110310012;2011;1121;IK402;Komunikasi Interpersonal;2;70;B
11110310012;2011;1121;SI200;Pengantar Sistem Informasi;2;74;B
11110310012;2011;1121;SI214;Manajemen Operasional;3;58;C
11110310012;2011;1121;TI220;Metode Perancangan Program;3;56;C
11110310012;2011;1121;UM141;Bahasa Indonesia;3;70;B
11110310012;2011;1121;UM160;Pendidikan Kewarganegaraan;3;57;C
11110310012;2011;1121;UM222;Bahasa Inggris 2;2;58;C
11110310012;2011;1122;TI101;Matematika Diskrit;3;55;C
11110310012;2011;1211;EM372;Pengantar Ekonomi;2;53;D
11110310012;2011;1211;SI210;Pemrograman Visual;3;58;C
11110310012;2011;1211;SI301;Sistem Informasi Manajemen;3;73;B
11110310012;2011;1211;SI750;Etika Bisnis & Hukum;2;72;B
11110310012;2011;1211;SK304;Probabilitas dan Statistika;3;57;C
11110310012;2011;1221;EM604;Technopreneurship;2;72;
11110310012;2011;1221;SI415;Inovasi Teknologi Informasi;3;73;B
11110310012;2011;1221;SI426;Interaksi Manusia Komputer;2;92;A
11110310012;2011;1221;SI431;Pemrograman Visual Lanjutan;3;57;C
11110310012;2011;1221;SK430;Jaringan Komputer;4;56;C
11110310012;2011;1221;TI403;Sistem Basis Data;4;56;C
11110310012;2011;1311;EA100;Pengantar Akuntansi 1;3;58;C
11110310012;2011;1311;SI302;Analisis Proses Bisnis;2;55;C
11110310012;2011;1311;SI522;Decision Support & BI Systems;3;74;B
11110310012;2011;1311;SK533;Jaringan Komputer Terapan 1;3;95;A
11110310012;2011;1321;EA410;Sistem Informasi Akuntansi Berbasis ICT 1;3;70;B
11110310012;2011;1321;SI420;Analisis dan Perancangan SI;3;90;A
11110310012;2011;1321;SI612;E-Business;2;90;A
11110310012;2011;1321;SI664;Metode Riset SI;3;72;B
11110310012;2011;1321;SK632;Jaringan Komputer Terapan 2;3;90;A
11110310012;2011;1321;TI751;Seminar ICT;3;92;A
11110310012;2011;1411;SI511;Manajemen Proyek SI;3;83;A-
11110310012;2011;1411;SI521;Analisis & Perancangan SI Lanjutan;3;71;B
11110310012;2011;1411;SI527;Enterprise Resource Planning;3;87;A
11110310012;2011;1411;SI723;Keamanan & Audit Sistem Informasi;3;71;B
11110310012;2011;1411;SI725;Knowledge Management;3;69;
11110310012;2011;1411;SK733;Jaringan Komputer Terapan 3;3;85;A
11110310012;2011;1421;EA201;Pengantar Akuntansi 2;3;69;B-
11110310012;2011;1421;IS110;Matematika Bisnis;3;63;C+
11110310012;2011;1421;IS623;Proyek Sistem Informasi;4;87;A
11110310012;2011;1422;IF635;Pemrograman Web;3;64;C+
11110310012;2011;1511;IS302;Konsep Sistem Operasi;3;62;C+
11110310012;2011;1511;IS432;Pengantar E-Business;3;91;A
11110310012;2011;1511;IS761;Skripsi 1;3;76;B+
11110310012;2011;1511;IS853;Magang Kerja;4;84;A-
11110310012;2011;1511;IS862;Skripsi 2;3;78;B+
11110310013;2011;1111;EM100;Dasar-dasar Bisnis;3;85;A
11110310013;2011;1111;EM180;Matematika Bisnis;3;71;B
11110310013;2011;1111;TI100;Algoritma dan Pemrograman;4;72;B
11110310013;2011;1111;TI101;Matematika Diskrit;3;56;C
11110310013;2011;1111;TI110;Pengantar Teknologi Multimedia;3;73;B
11110310013;2011;1111;UM121;Bahasa Inggris 1;2;70;B
11110310013;2011;1111;UM151;Agama;3;99;A
11110310013;2011;1121;EM201;Dasar-dasar Manajemen;3;70;B
11110310013;2011;1121;IK402;Komunikasi Interpersonal;2;56;C
11110310013;2011;1121;SI200;Pengantar Sistem Informasi;2;95;A
11110310013;2011;1121;SI214;Manajemen Operasional;3;58;C
11110310013;2011;1121;TI220;Metode Perancangan Program;3;55;C
11110310013;2011;1121;UM141;Bahasa Indonesia;3;88;A
11110310013;2011;1121;UM160;Pendidikan Kewarganegaraan;3;55;C
11110310013;2011;1121;UM222;Bahasa Inggris 2;2;74;B
11110310013;2011;1211;EM372;Pengantar Ekonomi;2;70;B
11110310013;2011;1211;SI210;Pemrograman Visual;3;56;C
11110310013;2011;1211;SI301;Sistem Informasi Manajemen;3;74;B
11110310013;2011;1211;SI302;Analisis Proses Bisnis;2;89;A
11110310013;2011;1211;SI325;Konsep Sistem Operasi;3;56;C
11110310013;2011;1211;SI750;Etika Bisnis & Hukum;2;100;A
11110310013;2011;1211;SK304;Probabilitas dan Statistika;3;70;B
11110310013;2011;1211;TI330;Pengantar Teknologi Internet;3;59;C
11110310013;2011;1221;EM604;Technopreneurship;2;97;A
11110310013;2011;1221;SI415;Inovasi Teknologi Informasi;3;88;A
11110310013;2011;1221;SI420;Analisis dan Perancangan SI;3;55;C
11110310013;2011;1221;SI426;Interaksi Manusia Komputer;2;96;A
11110310013;2011;1221;SI431;Pemrograman Visual Lanjutan;3;73;B
11110310013;2011;1221;SK430;Jaringan Komputer;4;70;B
11110310013;2011;1221;TI403;Sistem Basis Data;4;71;B
11110310013;2011;1311;EA100;Pengantar Akuntansi 1;3;70;B
11110310013;2011;1311;SI511;Manajemen Proyek SI;3;71;B
11110310013;2011;1311;SI520;Sistem dan Aplikasi Perusahaan 1;3;74;B
11110310013;2011;1311;SI521;Analisis & Perancangan SI Lanjutan;3;74;B
11110310013;2011;1311;SI522;Decision Support & BI Systems;3;71;B
11110310013;2011;1311;SI527;Enterprise Resource Planning;3;51;
11110310013;2011;1311;TI532;Pemrograman Web;3;56;C
11110310013;2011;1321;EA410;Sistem Informasi Akuntansi Berbasis ICT 1;3;72;B
11110310013;2011;1321;SI612;E-Business;2;86;A
11110310013;2011;1321;SI624;Sistem dan Aplikasi Perusahaan 2;3;72;B
11110310013;2011;1321;SI628;ERP Terapan;3;71;B
11110310013;2011;1321;SI661;Proyek Sistem Informasi;4;92;A
11110310013;2011;1321;SI664;Metode Riset SI;3;74;B
11110310013;2011;1321;TI751;Seminar ICT;3;88;A
11110310013;2011;1411;SI723;Keamanan & Audit Sistem Informasi;3;71;B
11110310013;2011;1411;SI725;Knowledge Management;3;61;C+
11110310013;2011;1411;SI729;Sistem dan Aplikasi Perusahaan 3;3;79;B+
11110310013;2011;1411;SI860;Magang Kerja;4;81;A-
11110310013;2011;1421;IS761;Skripsi 1;3;57;C
11110310013;2011;1421;IS862;Skripsi 2;3;56;C
11110310014;2011;1111;EM100;Dasar-dasar Bisnis;3;92;A
11110310014;2011;1111;EM180;Matematika Bisnis;3;71;B
11110310014;2011;1111;TI100;Algoritma dan Pemrograman;4;95;A
11110310014;2011;1111;TI101;Matematika Diskrit;3;73;B
11110310014;2011;1111;TI110;Pengantar Teknologi Multimedia;3;85;A
11110310014;2011;1111;UM121;Bahasa Inggris 1;2;72;
11110310014;2011;1111;UM151;Agama;3;87;
11110310014;2011;1121;EM201;Dasar-dasar Manajemen;3;72;
11110310014;2011;1121;IK402;Komunikasi Interpersonal;2;72;
11110310014;2011;1121;SI200;Pengantar Sistem Informasi;2;87;A
11110310014;2011;1121;SI214;Manajemen Operasional;3;88;A
11110310014;2011;1121;TI220;Metode Perancangan Program;3;70;B
11110310014;2011;1121;UM141;Bahasa Indonesia;3;94;A
11110310014;2011;1121;UM160;Pendidikan Kewarganegaraan;3;57;C
11110310014;2011;1121;UM222;Bahasa Inggris 2;2;73;B
11110310014;2011;1211;EM372;Pengantar Ekonomi;2;72;B
11110310014;2011;1211;SI210;Pemrograman Visual;3;73;B
11110310014;2011;1211;SI301;Sistem Informasi Manajemen;3;94;A
11110310014;2011;1211;SI302;Analisis Proses Bisnis;2;95;A
11110310014;2011;1211;SI325;Konsep Sistem Operasi;3;72;B
11110310014;2011;1211;SI750;Etika Bisnis & Hukum;2;97;A
11110310014;2011;1211;SK304;Probabilitas dan Statistika;3;95;A
11110310014;2011;1211;TI330;Pengantar Teknologi Internet;3;94;A
11110310014;2011;1221;EM604;Technopreneurship;2;91;A
11110310014;2011;1221;SI415;Inovasi Teknologi Informasi;3;87;A
11110310014;2011;1221;SI420;Analisis dan Perancangan SI;3;59;C
11110310014;2011;1221;SI426;Interaksi Manusia Komputer;2;85;A
11110310014;2011;1221;SI431;Pemrograman Visual Lanjutan;3;72;B
11110310014;2011;1221;SK430;Jaringan Komputer;4;89;A
11110310014;2011;1221;TI403;Sistem Basis Data;4;86;A
11110310014;2011;1221;TI751;Seminar ICT;3;100;A
11110310014;2011;1311;EA100;Pengantar Akuntansi 1;3;89;A
11110310014;2011;1311;SI511;Manajemen Proyek SI;3;95;A
11110310014;2011;1311;SI521;Analisis & Perancangan SI Lanjutan;3;99;A
11110310014;2011;1311;SI522;Decision Support & BI Systems;3;92;A
11110310014;2011;1311;SI527;Enterprise Resource Planning;3;100;A
11110310014;2011;1311;SI541;Database Lanjutan;3;98;A
11110310014;2011;1311;TI532;Pemrograman Web;3;74;
11110310014;2011;1321;EA410;Sistem Informasi Akuntansi Berbasis ICT 1;3;92;A
11110310014;2011;1321;SI612;E-Business;2;94;A
11110310014;2011;1321;SI628;ERP Terapan;3;92;A
11110310014;2011;1321;SI642;Administrasi Database 1;3;85;A
11110310014;2011;1321;SI661;Proyek Sistem Informasi;4;95;A
11110310014;2011;1321;SI664;Metode Riset SI;3;90;A
11110310014;2011;1411;SI723;Keamanan & Audit Sistem Informasi;3;87;A
11110310014;2011;1411;SI725;Knowledge Management;3;78;B+
11110310014;2011;1411;SI744;Administrasi Database 2;3;92;A
11110310014;2011;1411;SI860;Magang Kerja;4;83;A-
11110310014;2011;1421;IS761;Skripsi 1;3;77;B+
11110310014;2011;1421;IS862;Skripsi 2;3;76;B+
11110310016;2011;1111;EM100;Dasar-dasar Bisnis;3;73;B
11110310016;2011;1111;EM180;Matematika Bisnis;3;86;A
11110310016;2011;1111;TI100;Algoritma dan Pemrograman;4;74;B
11110310016;2011;1111;TI101;Matematika Diskrit;3;86;A
11110310016;2011;1111;TI110;Pengantar Teknologi Multimedia;3;93;A
11110310016;2011;1111;UM121;Bahasa Inggris 1;2;97;A
11110310016;2011;1111;UM151;Agama;3;87;A
11110310016;2011;1121;EM201;Dasar-dasar Manajemen;3;99;A
11110310016;2011;1121;IK402;Komunikasi Interpersonal;2;93;A
11110310016;2011;1121;SI200;Pengantar Sistem Informasi;2;90;A
11110310016;2011;1121;SI214;Manajemen Operasional;3;89;A
11110310016;2011;1121;TI220;Metode Perancangan Program;3;93;A
11110310016;2011;1121;UM141;Bahasa Indonesia;3;85;A
11110310016;2011;1121;UM160;Pendidikan Kewarganegaraan;3;71;B
11110310016;2011;1121;UM222;Bahasa Inggris 2;2;71;B
11110310016;2011;1211;EM372;Pengantar Ekonomi;2;70;B
11110310016;2011;1211;SI210;Pemrograman Visual;3;99;A
11110310016;2011;1211;SI301;Sistem Informasi Manajemen;3;89;A
11110310016;2011;1211;SI302;Analisis Proses Bisnis;2;92;A
11110310016;2011;1211;SI325;Konsep Sistem Operasi;3;87;A
11110310016;2011;1211;SI750;Etika Bisnis & Hukum;2;96;A
11110310016;2011;1211;SK304;Probabilitas dan Statistika;3;100;A
11110310016;2011;1211;TI330;Pengantar Teknologi Internet;3;70;B
11110310016;2011;1221;EM604;Technopreneurship;2;87;A
11110310016;2011;1221;SI415;Inovasi Teknologi Informasi;3;96;A
